CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
1;8;20;Business;Very Satisfied;Preferred Slot;20:30:00;False;30;20:30:00;21:00:00;expensive
2;16;1;Stay-at-Home;Very Satisfied;Preferred Slot;10:00:00;True;9;10:00:00;10:30:00;normal
3;8;10;Student;Very Satisfied;Preferred Slot;21:30:00;True;32;21:30:00;22:00:00;expensive
4;8;2;Business;Very Satisfied;Preferred Slot;06:30:00;False;2;06:30:00;07:00:00;normal
5;1;8;Senior;Very Satisfied;Preferred cheapest Slot;13:00:00;False;15;13:00:00;13:30:00;normal
6;20;2;Business;Very Satisfied;Preferred Slot;21:00:00;False;31;21:00:00;21:30:00;expensive
7;16;2;Student;Very Satisfied;Preferred Slot;18:30:00;False;26;18:30:00;19:00:00;normal
8;13;12;Business;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
9;1;14;Stay-at-Home;Very Satisfied;Preferred cheapest Slot;11:00:00;False;11;11:00:00;11:30:00;normal
10;8;10;Stay-at-Home;Very Satisfied;Preferred Slot;14:30:00;True;18;14:30:00;15:00:00;normal
11;18;9;Senior;Very Satisfied;Preferred cheapest Slot;09:00:00;False;7;09:00:00;09:30:00;normal
12;17;19;Business;Very Satisfied;Preferred Slot;20:00:00;False;29;20:00:00;20:30:00;expensive
13;7;13;Student;Very Satisfied;Preferred cheapest Slot;15:00:00;True;19;15:00:00;15:30:00;normal
14;6;20;Senior;Satisfied;Cheapest possible Slot;13:00:00;True;14;12:30:00;13:00:00;normal
15;9;11;Student;Very Satisfied;Preferred Slot;21:30:00;True;32;21:30:00;22:00:00;cheap
16;3;6;Senior;Very Satisfied;Preferred cheapest Slot;10:30:00;True;10;10:30:00;11:00:00;normal
17;3;18;Stay-at-Home;Very Satisfied;Preferred Slot;15:30:00;False;20;15:30:00;16:00:00;normal
18;2;14;Business;Dissatisfied;Not willing to change and canceled order;20:00:00;False;;;;
19;5;20;Business;Dissatisfied;Not willing to change and canceled order;21:30:00;False;;;;
20;13;18;Stay-at-Home;Very Satisfied;Preferred Slot;08:00:00;True;5;08:00:00;08:30:00;normal
21;5;5;Business;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
22;2;19;Student;Dissatisfied;Not willing to change and canceled order;20:00:00;False;;;;
23;1;19;Student;Satisfied;Suitable Slot;13:00:00;True;16;13:30:00;14:00:00;normal
24;12;19;Senior;Dissatisfied;Not willing to change and canceled order;10:30:00;False;;;;
25;15;8;Business;Very Satisfied;Preferred Slot;07:00:00;False;3;07:00:00;07:30:00;normal
26;5;14;Business;Dissatisfied;Not willing to change and canceled order;07:00:00;False;;;;
27;13;9;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
28;7;11;Stay-at-Home;Satisfied;Suitable Slot;10:30:00;True;8;09:30:00;10:00:00;normal
29;11;12;Senior;Satisfied;Cheapest possible Slot;10:30:00;True;12;11:30:00;12:00:00;normal
30;15;14;Senior;Satisfied;Cheapest possible Slot;13:00:00;True;13;12:00:00;12:30:00;normal
31;11;19;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;08:00:00;False;;;;
32;13;16;Student;Satisfied;Cheapest possible Slot;21:30:00;True;28;19:30:00;20:00:00;normal
33;2;5;Senior;Dissatisfied;Not willing to change and canceled order;13:00:00;False;;;;
34;1;17;Student;Very Satisfied;Preferred cheapest Slot;18:00:00;False;25;18:00:00;18:30:00;normal
35;16;17;Stay-at-Home;Very Satisfied;Preferred cheapest Slot;16:30:00;True;22;16:30:00;17:00:00;normal
36;13;8;Student;Satisfied;Suitable Slot;12:00:00;True;17;14:00:00;14:30:00;normal
37;7;18;Student;Very Satisfied;Preferred Slot;17:00:00;True;23;17:00:00;17:30:00;normal
38;14;5;Business;Dissatisfied;Not willing to change and canceled order;20:00:00;False;;;;
39;5;19;Senior;Dissatisfied;Not willing to change and canceled order;10:30:00;False;;;;
40;16;20;Senior;Dissatisfied;Not willing to change and canceled order;12:30:00;False;;;;
41;2;7;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;11:30:00;False;;;;
42;14;19;Senior;Dissatisfied;Not willing to change and canceled order;10:00:00;False;;;;
43;15;17;Business;Very Satisfied;Preferred Slot;06:00:00;False;1;06:00:00;06:30:00;normal
44;19;8;Senior;Dissatisfied;Not willing to change and canceled order;14:30:00;False;;;;
45;11;17;Senior;Satisfied;Cheapest possible Slot;14:30:00;True;21;16:00:00;16:30:00;normal
46;12;9;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;10:00:00;False;;;;
47;9;17;Student;Dissatisfied;Not willing to change and canceled order;13:00:00;False;;;;
48;8;8;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
49;11;12;Business;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
50;7;4;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
51;8;4;Senior;Satisfied;Cheapest possible Slot;13:30:00;True;2;06:30:00;07:00:00;cheap
52;3;15;Stay-at-Home;Satisfied;Suitable Slot;10:30:00;True;24;17:30:00;18:00:00;normal
53;3;1;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;09:30:00;True;;;;
54;7;1;Senior;Satisfied;Cheapest possible Slot;10:00:00;True;6;08:30:00;09:00:00;normal
55;8;9;Business;Very Satisfied;Preferred Slot;07:30:00;False;4;07:30:00;08:00:00;normal
56;3;5;Senior;Satisfied;Cheapest possible Slot;13:00:00;True;10;10:30:00;11:00:00;cheap
57;18;8;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
58;8;11;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
59;10;20;Student;Satisfied;Cheapest possible Slot;11:00:00;True;27;19:00:00;19:30:00;normal
60;17;8;Business;Very Satisfied;Preferred Slot;07:00:00;False;3;07:00:00;07:30:00;cheap
61;17;13;Business;Dissatisfied;Not willing to change and canceled order;20:00:00;False;;;;
62;14;12;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;09:30:00;True;;;;
63;7;10;Senior;Dissatisfied;Not willing to change and canceled order;13:30:00;False;;;;
64;20;8;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;10:30:00;True;;;;
65;1;5;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;12:00:00;True;;;;
66;16;4;Senior;Dissatisfied;Not willing to change and canceled order;08:00:00;False;;;;
67;18;8;Student;Very Dissatisfied;No Cheap Slot, but customer was willing to change;11:30:00;True;;;;
68;7;11;Stay-at-Home;Satisfied;Cheapest possible Slot;08:00:00;True;8;09:30:00;10:00:00;cheap
69;13;9;Student;Dissatisfied;Not willing to change and canceled order;15:00:00;False;;;;
70;9;20;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;07:30:00;True;;;;
